website|weeknumber|activity_level_label|url|season|statename|activity_level|weekend
Seasonal Influenza - Surveillance|45|Minimal|http://www.nj.gov/health/cd/topics/flu.shtml|2016-17|New Jersey|2|Nov-12-2016
Influenza - Flu|46|Minimal|http://chfs.ky.gov/dph/epi/Influenza.htm|2016-17|Kentucky|2|Nov-19-2016
Influenza|46|Minimal|http://new.dhh.louisiana.gov/index.cfm/page/1591|2016-17|Louisiana|2|Nov-19-2016
Weekly Influenza Surveillance Reports|46|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Nov-19-2016
Influenza & RSV Surveillance|47|Minimal|http://www.azdhs.gov/phs/oids/epi/flu/index.htm|2016-17|Arizona|2|Nov-26-2016
Influenza Surveillance|46|Minimal|http://adph.org/influenza/|2016-17|Alabama|2|Nov-19-2016
Influenza Surveillance|47|Minimal|http://adph.org/influenza/|2016-17|Alabama|2|Nov-26-2016
Seasonal Influenza Surveillance Reports|46|Minimal|http://dph.illinois.gov/topics-services/diseases-and-conditions/influenza/surveillance|2016-17|Illinois|2|Nov-19-2016
Influenza Information|47|Minimal|http://www.kdheks.gov/flu/surveillance.htm|2016-17|Kansas|2|Nov-26-2016
Seasonal Influenza Surveillance Reports|47|Minimal|http://dph.illinois.gov/topics-services/diseases-and-conditions/influenza/surveillance|2016-17|Illinois|2|Nov-26-2016
Weekly Influenza Surveillance Reports|47|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Nov-26-2016
Influenza (Flu): Surveillance, News Releases and Brochures|47|Minimal|http://dpbh.nv.gov/Programs/OPHIE/dta/Publications/Public_Health_Informatics_and_Epidemiology_(OPHIE)_-_Publications/|2016-17|Nevada|2|Nov-26-2016
Influenza (Flu)|48|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Dec-03-2016
Influenza & RSV Surveillance|48|Minimal|http://www.azdhs.gov/phs/oids/epi/flu/index.htm|2016-17|Arizona|2|Dec-03-2016
Influenza Surveillance|47|Minimal|https://www.colorado.gov/pacific/cdphe/influenza-data|2016-17|Colorado|2|Nov-26-2016
Influenza Surveillance|48|Minimal|http://adph.org/influenza/|2016-17|Alabama|2|Dec-03-2016
Influenza (Flu): Surveillance, News Releases and Brochures|48|Minimal|http://dpbh.nv.gov/Programs/OPHIE/dta/Publications/Public_Health_Informatics_and_Epidemiology_(OPHIE)_-_Publications/|2016-17|Nevada|2|Dec-03-2016
Seasonal Influenza Surveillance Reports|48|Minimal|http://dph.illinois.gov/topics-services/diseases-and-conditions/influenza/surveillance|2016-17|Illinois|2|Dec-03-2016
Influenza Activity and Surveillance|49|Minimal|http://www.michigan.gov/mdch/0,1607,7-132-2940_2955_22779_40563_48357-191722--,00.html|2016-17|Michigan|2|Dec-10-2016
Influenza Data & Statistical Reports |48|Minimal|http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php|2016-17|Missouri|2|Dec-03-2016
Influenza Surveillance|49|Minimal|http://adph.org/influenza/|2016-17|Alabama|2|Dec-10-2016
Seasonal Influenza - Surveillance|48|Minimal|http://www.nj.gov/health/cd/topics/flu.shtml|2016-17|New Jersey|2|Dec-03-2016
Influenza (Flu)|49|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Dec-10-2016
Seasonal Influenza Surveillance Reports|49|Minimal|http://dph.illinois.gov/topics-services/diseases-and-conditions/influenza/surveillance|2016-17|Illinois|2|Dec-10-2016
Influenza-Like Illness Surveillance Summary Archive|49|Minimal|http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html|2016-17|Tennessee|2|Dec-10-2016
Communicable Disease and Immunizations|50|Minimal|http://www.healthy.arkansas.gov/programs-services/topics/influenza|2016-17|Arkansas|2|Dec-17-2016
Influenza - Flu|50|Minimal|http://chfs.ky.gov/dph/epi/Influenza.htm|2016-17|Kentucky|2|Dec-17-2016
Weekly Influenza Surveillance Reports|50|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Dec-17-2016
Hawaii's Influenza Surveillance Program|49|Minimal|http://health.hawaii.gov/docd/resources/reports/influenza-reports/|2016-17|Hawaii|2|Dec-10-2016
Influenza Disease Surveillance Data|50|Minimal|http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx|2016-17|Oregon|2|Dec-17-2016
Influenza Weekly Report |50|Minimal|http://www.flufreepa.com|2016-17|Pennsylvania|2|Dec-17-2016
North Carolina Influenza Update|50|Minimal|http://www.flu.nc.gov/ |2016-17|North Carolina|2|Dec-17-2016
Influenza|50|Minimal|http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx|2016-17|Idaho|2|Dec-17-2016
Seasonal Influenza Weekly Update|50|Minimal|http://health.utah.gov/epi/diseases/influenza/surveillance/index.html|2016-17|Utah|2|Dec-17-2016
Influenza Surveillance Report|51|Minimal|http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx |2016-17|Alaska|2|Dec-24-2016
Influenza Weekly Report |51|Minimal|http://www.flufreepa.com|2016-17|Pennsylvania|2|Dec-24-2016
Flu in New Mexico|51|Minimal|https://nmhealth.org/about/erd/ideb/isp/|2016-17|New Mexico|2|Dec-24-2016
Influenza|51|Minimal|http://www.ndflu.com/default.aspx|2016-17|North Dakota|2|Dec-24-2016
Influenza Data & Statistical Reports |50|Minimal|http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php|2016-17|Missouri|2|Dec-17-2016
Influenza Surveillance Data|51|Minimal|http://blog.mass.gov/publichealth/category/flu-facts/|2016-17|Massachusetts|2|Dec-24-2016
Influenza Activity and Surveillance|51|Minimal|http://www.michigan.gov/mdch/0,1607,7-132-2940_2955_22779_40563_48357-191722--,00.html|2016-17|Michigan|2|Dec-24-2016
Weekly Influenza Surveillance Reports|51|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Dec-24-2016
Tracking Influenza in Wisconsin|51|Minimal|http://www.dhs.wisconsin.gov/communicable/influenza/index.htm|2016-17|Wisconsin|2|Dec-24-2016
Influenza|51|Minimal|https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/influenza/influenza-reports/|2016-17|Wyoming|2|Dec-24-2016
Communicable Disease and Immunizations|52|Minimal|http://www.healthy.arkansas.gov/programs-services/topics/influenza|2016-17|Arkansas|2|Dec-31-2016
Hawaii's Influenza Surveillance Program|52|Minimal|http://health.hawaii.gov/docd/resources/reports/influenza-reports/|2016-17|Hawaii|2|Dec-31-2016
Weekly Influenza Surveillance Reports|52|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Dec-31-2016
Flu in New Mexico|52|Minimal|https://nmhealth.org/about/erd/ideb/isp/|2016-17|New Mexico|2|Dec-31-2016
Current Influenza Surveillance|52|Minimal|http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx|2016-17|West Virginia|2|Dec-31-2016
Tracking Influenza in Wisconsin|52|Minimal|http://www.dhs.wisconsin.gov/communicable/influenza/index.htm|2016-17|Wisconsin|2|Dec-31-2016
North Carolina Influenza Update|1|Minimal|http://www.flu.nc.gov/ |2016-17|North Carolina|2|Jan-07-2017
Flu in New Mexico|1|Minimal|https://nmhealth.org/about/erd/ideb/isp/|2016-17|New Mexico|2|Jan-07-2017
Influenza Surveillance Data|1|Minimal|http://blog.mass.gov/publichealth/category/flu-facts/|2016-17|Massachusetts|2|Jan-07-2017
Communicable Disease and Immunizations|1|Minimal|http://www.healthy.arkansas.gov/programs-services/topics/influenza|2016-17|Arkansas|2|Jan-07-2017
Weekly Influenza Surveillance Reports|1|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Jan-07-2017
Influenza Surveillance|1|Minimal|http://www.health.ri.gov/data/flu/index.php|2016-17|Rhode Island|2|Jan-07-2017
Influenza Information|1|Minimal|http://doh.sd.gov/diseases/infectious/flu/default.aspx|2016-17|South Dakota|2|Jan-07-2017
Influenza|1|Minimal|https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/influenza/influenza-reports/|2016-17|Wyoming|2|Jan-07-2017
Influenza in Indiana|2|Minimal|http://www.in.gov/isdh/22104.htm|2016-17|Indiana|2|Jan-14-2017
Influenza Disease Surveillance Data|2|Minimal|http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx|2016-17|Oregon|2|Jan-14-2017
Flu in New Mexico|2|Minimal|https://nmhealth.org/about/erd/ideb/isp/|2016-17|New Mexico|2|Jan-14-2017
Weekly Flu Report|2|Minimal|http://dhhs.ne.gov/publichealth/Pages/flu.aspx|2016-17|Nebraska|2|Jan-14-2017
Influenza Surveillance Data|2|Minimal|http://blog.mass.gov/publichealth/category/flu-facts/|2016-17|Massachusetts|2|Jan-14-2017
Influenza Activity and Surveillance|2|Minimal|http://www.michigan.gov/mdch/0,1607,7-132-2940_2955_22779_40563_48357-191722--,00.html|2016-17|Michigan|2|Jan-14-2017
Influenza Surveillance|2|Minimal|http://www.health.ri.gov/data/flu/index.php|2016-17|Rhode Island|2|Jan-14-2017
North Carolina Influenza Update|2|Minimal|http://www.flu.nc.gov/ |2016-17|North Carolina|2|Jan-14-2017
Influenza Information|3|Minimal|http://www.flu.ohio.gov |2016-17|Ohio|2|Jan-21-2017
Influenza Surveillance|3|Minimal|http://www.health.ri.gov/data/flu/index.php|2016-17|Rhode Island|2|Jan-21-2017
Tracking Influenza in Wisconsin|3|Minimal|http://www.dhs.wisconsin.gov/communicable/influenza/index.htm|2016-17|Wisconsin|2|Jan-21-2017
Influenza Update|5|Minimal|http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData|2016-17|Washington|2|Feb-04-2017
Influenza Control and Surveillance|6|Minimal|http://www.dhhs.nh.gov/dphs/cdcs/influenza/activity.htm|2016-17|New Hampshire|2|Feb-11-2017
Seasonal Influenza Weekly Update|7|Minimal|http://health.utah.gov/epi/diseases/influenza/surveillance/index.html|2016-17|Utah|2|Feb-18-2017
Influenza (Flu): Surveillance, News Releases and Brochures|8|Minimal|http://dpbh.nv.gov/Programs/OPHIE/dta/Publications/Public_Health_Informatics_and_Epidemiology_(OPHIE)_-_Publications/|2016-17|Nevada|2|Feb-25-2017
Influenza|8|Minimal|http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx|2016-17|Idaho|2|Feb-25-2017
Puerto Rico Departamento de Salud|8|Minimal|http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx|2016-17|Puerto Rico|2|Feb-25-2017
Influenza Disease Surveillance Data|10|Minimal|http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx|2016-17|Oregon|2|Mar-11-2017
Influenza (Flu): Surveillance, News Releases and Brochures|10|Minimal|http://dpbh.nv.gov/Programs/OPHIE/dta/Publications/Public_Health_Informatics_and_Epidemiology_(OPHIE)_-_Publications/|2016-17|Nevada|2|Mar-11-2017
Influenza Control and Surveillance|10|Minimal|http://www.dhhs.nh.gov/dphs/cdcs/influenza/activity.htm|2016-17|New Hampshire|2|Mar-11-2017
Influenza|10|Minimal|http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx|2016-17|Idaho|2|Mar-11-2017
Influenza (Flu): Surveillance, News Releases and Brochures|9|Minimal|http://dpbh.nv.gov/Programs/OPHIE/dta/Publications/Public_Health_Informatics_and_Epidemiology_(OPHIE)_-_Publications/|2016-17|Nevada|2|Mar-04-2017
Influenza Control and Surveillance|9|Minimal|http://www.dhhs.nh.gov/dphs/cdcs/influenza/activity.htm|2016-17|New Hampshire|2|Mar-04-2017
Influenza Activity, Surveillance and Reports|9|Minimal|http://www.health.ny.gov/diseases/communicable/influenza/surveillance/|2016-17|New York|2|Mar-04-2017
Tracking Influenza in Wisconsin|9|Minimal|http://www.dhs.wisconsin.gov/communicable/influenza/index.htm|2016-17|Wisconsin|2|Mar-04-2017
Influenza|9|Minimal|https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/influenza/influenza-reports/|2016-17|Wyoming|2|Mar-04-2017
Weekly Surveillance Updates|11|Minimal|http://www.maine.gov/dhhs/mecdc/infectious-disease/epi/influenza/influenza-surveillance-weekly-updates.shtml|2016-17|Maine|2|Mar-18-2017
Influenza (Flu): Surveillance, News Releases and Brochures|11|Minimal|http://dpbh.nv.gov/Programs/OPHIE/dta/Publications/Public_Health_Informatics_and_Epidemiology_(OPHIE)_-_Publications/|2016-17|Nevada|2|Mar-18-2017
Weekly Influenza Surveillance Reports|11|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Mar-18-2017
Hawaii's Influenza Surveillance Program|11|Minimal|http://health.hawaii.gov/docd/resources/reports/influenza-reports/|2016-17|Hawaii|2|Mar-18-2017
Influenza|11|Minimal|https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/influenza/influenza-reports/|2016-17|Wyoming|2|Mar-18-2017
Hawaii's Influenza Surveillance Program|12|Minimal|http://health.hawaii.gov/docd/resources/reports/influenza-reports/|2016-17|Hawaii|2|Mar-25-2017
Influenza|12|Minimal|http://www.ndflu.com/default.aspx|2016-17|North Dakota|2|Mar-25-2017
Influenza Control and Surveillance|12|Minimal|http://www.dhhs.nh.gov/dphs/cdcs/influenza/activity.htm|2016-17|New Hampshire|2|Mar-25-2017
Influenza (Flu)|13|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Apr-01-2017
Weekly Influenza Surveillance Reports|13|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Apr-01-2017
Influenza Weekly Report |14|Minimal|http://www.flufreepa.com|2016-17|Pennsylvania|2|Apr-08-2017
Influenza Activity and Surveillance|14|Minimal|http://www.michigan.gov/mdch/0,1607,7-132-2940_2955_22779_40563_48357-191722--,00.html|2016-17|Michigan|2|Apr-08-2017
Influenza Data & Statistical Reports |14|Minimal|http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php|2016-17|Missouri|2|Apr-08-2017
Hawaii's Influenza Surveillance Program|14|Minimal|http://health.hawaii.gov/docd/resources/reports/influenza-reports/|2016-17|Hawaii|2|Apr-08-2017
Weekly Surveillance Updates|14|Minimal|http://www.maine.gov/dhhs/mecdc/infectious-disease/epi/influenza/influenza-surveillance-weekly-updates.shtml|2016-17|Maine|2|Apr-08-2017
Influenza Surveillance|14|Minimal|https://phpa.health.maryland.gov/influenza/fluwatch|2016-17|Maryland|2|Apr-08-2017
Flu in New Mexico|13|Minimal|https://nmhealth.org/about/erd/ideb/isp/|2016-17|New Mexico|2|Apr-01-2017
Influenza Information|13|Minimal|http://www.flu.ohio.gov |2016-17|Ohio|2|Apr-01-2017
Influenza|13|Minimal|https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/influenza/influenza-reports/|2016-17|Wyoming|2|Apr-01-2017
Flu Statistics|14|Minimal|http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics|2016-17|Connecticut|2|Apr-08-2017
Weekly Influenza Surveillance Reports|14|Minimal|http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html |2016-17|Florida|2|Apr-08-2017
Influenza (Flu)|14|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Apr-08-2017
Influenza (Flu)|15|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Apr-15-2017
Influenza Surveillance|15|Minimal|https://www.colorado.gov/pacific/cdphe/influenza-data|2016-17|Colorado|2|Apr-15-2017
Influenza Weekly Report |15|Minimal|http://www.flufreepa.com|2016-17|Pennsylvania|2|Apr-15-2017
Flu in New Mexico|15|Minimal|https://nmhealth.org/about/erd/ideb/isp/|2016-17|New Mexico|2|Apr-15-2017
Influenza Information|15|Minimal|http://doh.sd.gov/diseases/infectious/flu/default.aspx|2016-17|South Dakota|2|Apr-15-2017
Puerto Rico Departamento de Salud|15|Minimal|http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx|2016-17|Puerto Rico|2|Apr-15-2017
Influenza Surveillance|16|Minimal|http://adph.org/influenza/|2016-17|Alabama|2|Apr-22-2017
Influenza - Flu|16|Minimal|http://chfs.ky.gov/dph/epi/Influenza.htm|2016-17|Kentucky|2|Apr-22-2017
Influenza (Flu)|16|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Apr-22-2017
Weekly Surveillance Updates|15|Minimal|http://www.maine.gov/dhhs/mecdc/infectious-disease/epi/influenza/influenza-surveillance-weekly-updates.shtml|2016-17|Maine|2|Apr-15-2017
Influenza Surveillance|16|Minimal|http://www.health.ri.gov/data/flu/index.php|2016-17|Rhode Island|2|Apr-22-2017
Influenza Control and Surveillance|16|Minimal|http://www.dhhs.nh.gov/dphs/cdcs/influenza/activity.htm|2016-17|New Hampshire|2|Apr-22-2017
Influenza Surveillance Data|16|Minimal|http://blog.mass.gov/publichealth/category/flu-facts/|2016-17|Massachusetts|2|Apr-22-2017
Puerto Rico Departamento de Salud|16|Minimal|http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx|2016-17|Puerto Rico|2|Apr-22-2017
Influenza (Flu)|17|Minimal|https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx|2016-17|California|2|Apr-29-2017
Surveillance Data|16|Minimal|http://www1.nyc.gov/site/doh/providers/health-topics/flu-alerts.page|2016-17|New York City|2|Apr-22-2017
Influenza|17|Minimal|http://new.dhh.louisiana.gov/index.cfm/page/1591|2016-17|Louisiana|2|Apr-29-2017
Weekly Influenza Activity: Statistics|17|Minimal|http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html|2016-17|Minnesota|2|Apr-29-2017
Weekly Influenza Surveillance in Georgia|17|Minimal|https://dph.georgia.gov/flu-activity-georgia|2016-17|Georgia|2|Apr-29-2017
Puerto Rico Departamento de Salud|17|Minimal|http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx|2016-17|Puerto Rico|2|Apr-29-2017
Influenza-Like Illness Surveillance Summary Archive|17|Minimal|http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html|2016-17|Tennessee|2|Apr-29-2017
Tracking Influenza in Wisconsin|17|Minimal|http://www.dhs.wisconsin.gov/communicable/influenza/index.htm|2016-17|Wisconsin|2|Apr-29-2017
Mississippi Flu Surveillance and Influenza-Like Illness Reports|16|Minimal|http://www.msdh.state.ms.us/msdhsite/_static/14,0,199,230.html|2016-17|Mississippi|2|Apr-22-2017
Weekly Influenza Surveillance in Georgia|18|Minimal|https://dph.georgia.gov/flu-activity-georgia|2016-17|Georgia|2|May-06-2017
Hawaii's Influenza Surveillance Program|18|Minimal|http://health.hawaii.gov/docd/resources/reports/influenza-reports/|2016-17|Hawaii|2|May-06-2017
Influenza Surveillance Report|19|Minimal|http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx |2016-17|Alaska|2|May-13-2017
Weekly Influenza Surveillance in Georgia|19|Minimal|https://dph.georgia.gov/flu-activity-georgia|2016-17|Georgia|2|May-13-2017
Influenza|19|Minimal|http://new.dhh.louisiana.gov/index.cfm/page/1591|2016-17|Louisiana|2|May-13-2017
Surveillance Data|19|Minimal|http://www1.nyc.gov/site/doh/providers/health-topics/flu-alerts.page|2016-17|New York City|2|May-13-2017
